_id,building,class_code,class_type,classroom,created_by,end_period,end_time,has_to_be_allocated,pendings,preferences.accessibility,preferences.air_conditioning,preferences.building,preferences.projector,professor,start_period,start_time,subject_code,subject_name,subscribers,updated_at,vacancies,week_day
6390df7b0d97fb7dc164016d,Biênio,2023111,Teórica,C2-10,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,MAT2455,Cálculo Diferencial e Integral III,57,07/12/2022 16:25,80,seg
6390df7b0d97fb7dc164016f,Biênio,2023111,Teórica,C2-05,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,MAT2455,Cálculo Diferencial e Integral III,57,07/12/2022 16:25,80,qua
6390df7b0d97fb7dc1640171,Biênio,2023112,Teórica,A1-03,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT2455,Cálculo Diferencial e Integral III,66,07/12/2022 16:25,80,seg
6390df7b0d97fb7dc1640173,Biênio,2023112,Teórica,C1-03,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT2455,Cálculo Diferencial e Integral III,66,07/12/2022 16:25,80,qua
6390df7b0d97fb7dc1640176,Biênio,2023101,Teórica,C2-06,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,7,07/12/2022 16:25,17,seg
6390df7b0d97fb7dc1640178,Biênio,2023101,Teórica,C2-03,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,7,07/12/2022 16:25,17,qui
6390df7b0d97fb7dc164017a,Biênio,2023102,Teórica,C1-01,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,MAT3457,Álgebra Linear I,18,07/12/2022 16:25,5,ter
6390df7b0d97fb7dc164017c,Biênio,2023102,Teórica,C1-04,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,MAT3457,Álgebra Linear I,18,07/12/2022 16:25,5,qui
6390df7b0d97fb7dc164017e,Biênio,2023103,Teórica,C1-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,MAT3457,Álgebra Linear I,12,07/12/2022 16:25,5,ter
6390df7b0d97fb7dc1640180,Biênio,2023103,Teórica,C2-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,MAT3457,Álgebra Linear I,12,07/12/2022 16:25,5,qui
6390df7b0d97fb7dc1640182,Biênio,2023104,Teórica,C1-04,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,8,07/12/2022 16:25,11,qua
6390df7b0d97fb7dc1640184,Biênio,2023104,Teórica,C2-10,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,8,07/12/2022 16:25,11,sex
6390df7b0d97fb7dc1640186,Biênio,2023105,Teórica,C1-05,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,19,qua
6390df7b0d97fb7dc1640188,Biênio,2023105,Teórica,C2-13,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,19,sex
6390df7b0d97fb7dc164018a,Biênio,2023106,Teórica,C1-03,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,6,07/12/2022 16:25,10,seg
6390df7b0d97fb7dc164018c,Biênio,2023106,Teórica,C2-03,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,6,07/12/2022 16:25,10,qui
6390df7b0d97fb7dc164018e,Biênio,2023107,Teórica,C2-09,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,3,07/12/2022 16:25,14,seg
6390df7b0d97fb7dc1640190,Biênio,2023107,Teórica,C2-07,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,3,07/12/2022 16:25,14,qua
6390df7b0d97fb7dc1640192,Biênio,2023108,Teórica,C2-10,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,1,07/12/2022 16:25,10,seg
6390df7b0d97fb7dc1640194,Biênio,2023108,Teórica,C2-02,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,1,07/12/2022 16:25,10,qua
6390df7b0d97fb7dc1640196,Biênio,2023109,Teórica,C1-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,10,seg
6390df7b0d97fb7dc1640198,Biênio,2023109,Teórica,C2-02,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,10,qua
6390df7b0d97fb7dc164019a,Biênio,2023110,Teórica,C2-04,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,20,seg
6390df7b0d97fb7dc164019c,Biênio,2023110,Teórica,A1-05,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,4,07/12/2022 16:25,20,qua
6390df7b0d97fb7dc164019e,Biênio,2023111,Teórica,CT-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,2,07/12/2022 16:25,10,seg
6390df7b0d97fb7dc16401a0,Biênio,2023111,Teórica,C2-03,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,MAT3457,Álgebra Linear I,2,07/12/2022 16:25,10,qua
6390df7b0d97fb7dc16401a2,Biênio,2023112,Teórica,C2-08,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,6,07/12/2022 16:25,10,seg
6390df7b0d97fb7dc16401a4,Biênio,2023112,Teórica,C2-13,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,MAT3457,Álgebra Linear I,6,07/12/2022 16:25,10,qua
6390df7b0d97fb7dc16401a6,Biênio,2023101,Teórica,C2-07,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",5,07/12/2022 16:25,79,seg
6390df7b0d97fb7dc16401a8,Biênio,2023101,Teórica,C2-13,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",5,07/12/2022 16:25,79,sex
6390df7b0d97fb7dc16401aa,Biênio,2023102,Teórica,C2-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,Sérgio Luiz Pereira,2023-03-13,13:10,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",6,07/12/2022 16:25,79,seg
6390df7b0d97fb7dc16401ac,Biênio,2023102,Teórica,A1-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,Sérgio Luiz Pereira,2023-03-13,13:10,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",6,07/12/2022 16:25,79,sex
6390df7b0d97fb7dc16401ae,Biênio,2023103,Teórica,A1-01,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",6,07/12/2022 16:25,79,seg
6390df7b0d97fb7dc16401b0,Biênio,2023103,Teórica,C1-01,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,PEA3100,"Energia, Meio Ambiente e Sustentabilidade",6,07/12/2022 16:25,79,qua
6390df7b0d97fb7dc16401b2,Biênio,2023150,Teórica,C2-05,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,Eduardo Franco de Monlevade,2023-03-13,09:20,PMT3200,Ciência dos Materiais,1,07/12/2022 16:25,93,qui
6390df7b0d97fb7dc16401b4,Biênio,2023150,Teórica,CT-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,Helio Goldenstein,2023-03-13,09:20,PMT3200,Ciência dos Materiais,1,07/12/2022 16:25,93,sex
6390df7c0d97fb7dc16401b6,Biênio,2023101,Teórica,A1-06,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,0303200,Probabilidade,93,07/12/2022 16:25,83,qui
6390df7c0d97fb7dc16401b8,Biênio,2023102,Teórica,C2-02,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,0303200,Probabilidade,73,07/12/2022 16:25,96,sex
6390df7c0d97fb7dc16401ba,Biênio,2023103,Teórica,C2-07,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,0303200,Probabilidade,39,07/12/2022 16:25,86,ter
6390df7c0d97fb7dc16401bc,Biênio,2023105,Teórica,C1-04,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,0303200,Probabilidade,68,07/12/2022 16:25,83,ter
6390df7c0d97fb7dc16401be,Biênio,2023106,Teórica,C2-03,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,0303200,Probabilidade,78,07/12/2022 16:25,81,sex
6390df7c0d97fb7dc16401c0,Biênio,2023107,Teórica,C2-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,0303200,Probabilidade,33,07/12/2022 16:25,83,sex
6390df7c0d97fb7dc16401c2,Biênio,2023108,Teórica,C1-03,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,0303200,Probabilidade,41,07/12/2022 16:25,86,sex
6390df7c0d97fb7dc16401c4,Biênio,2023109,Teórica,CT-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,0303200,Probabilidade,54,07/12/2022 16:25,86,qua
6390df7c0d97fb7dc16401c6,Biênio,2023110,Teórica,C1-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,0303200,Probabilidade,59,07/12/2022 16:25,85,sex
6390df7c0d97fb7dc16401c8,Biênio,2023111,Teórica,C2-02,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,0303200,Probabilidade,71,07/12/2022 16:25,85,qua
6390df7c0d97fb7dc16401ca,Biênio,2023112,Teórica,C2-06,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,0303200,Probabilidade,57,07/12/2022 16:25,85,ter
6390df7c0d97fb7dc16401cc,Biênio,2023113,Teórica,A1-01,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,0303200,Probabilidade,61,07/12/2022 16:25,86,ter
6390df7c0d97fb7dc16401ce,Biênio,2023101,Teórica,A1-02,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401d0,Biênio,2023101,Teórica,C2-10,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401d2,Biênio,2023102,Teórica,C2-10,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401d4,Biênio,2023102,Teórica,C1-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401d6,Biênio,2023103,Teórica,C2-05,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401d8,Biênio,2023103,Teórica,C2-04,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401da,Biênio,2023104,Teórica,CT-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401dc,Biênio,2023104,Teórica,C2-02,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323101,Física I,0,07/12/2022 16:25,0,qua
6390df7c0d97fb7dc16401de,Biênio,2023105,Teórica,A1-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401e0,Biênio,2023105,Teórica,C2-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,qua
6390df7c0d97fb7dc16401e2,Biênio,2023106,Teórica,CT-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,seg
6390df7c0d97fb7dc16401e4,Biênio,2023106,Teórica,C2-09,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,qua
6390df7c0d97fb7dc16401e6,Biênio,2023107,Teórica,A1-02,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,seg
6390df7c0d97fb7dc16401e8,Biênio,2023107,Teórica,C2-06,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401ea,Biênio,2023108,Teórica,C2-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,seg
6390df7c0d97fb7dc16401ec,Biênio,2023108,Teórica,C2-02,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401ee,Biênio,2023109,Teórica,C2-09,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401f0,Biênio,2023109,Teórica,C1-01,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401f2,Biênio,2023110,Teórica,CT-04,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401f4,Biênio,2023110,Teórica,A1-05,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401f6,Biênio,2023111,Teórica,C2-13,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401f8,Biênio,2023111,Teórica,C2-05,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401fa,Biênio,2023112,Teórica,C2-10,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323101,Física I,0,07/12/2022 16:25,0,ter
6390df7c0d97fb7dc16401fc,Biênio,2023112,Teórica,C2-05,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323101,Física I,0,07/12/2022 16:25,0,qui
6390df7c0d97fb7dc16401fe,Biênio,2023101,Teórica,A1-03,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,90,07/12/2022 16:25,80,ter
6390df7c0d97fb7dc1640200,Biênio,2023101,Teórica,A1-04,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,90,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc1640202,Biênio,2023102,Teórica,A1-05,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,95,07/12/2022 16:25,80,ter
6390df7c0d97fb7dc1640204,Biênio,2023102,Teórica,A1-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,95,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc1640206,Biênio,2023103,Teórica,C1-03,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,51,07/12/2022 16:25,80,ter
6390df7c0d97fb7dc1640208,Biênio,2023103,Teórica,C1-05,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,51,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc164020a,Biênio,2023104,Teórica,A1-05,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,91,07/12/2022 16:25,80,qua
6390df7c0d97fb7dc164020c,Biênio,2023104,Teórica,A1-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,91,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc164020e,Biênio,2023105,Teórica,A1-06,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,29,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640210,Biênio,2023105,Teórica,A1-03,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,29,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc1640212,Biênio,2023106,Teórica,A1-03,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,42,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640214,Biênio,2023106,Teórica,C2-04,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,42,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc1640216,Biênio,2023107,Teórica,A1-04,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,51,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640218,Biênio,2023107,Teórica,C1-03,luizhiguti,2023-07-15,16:40,true,0,false,false,Biênio,false,,2023-03-13,15:00,4323203,Física III,51,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc164021a,Biênio,2023108,Teórica,C2-01,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,58,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc164021c,Biênio,2023108,Teórica,C2-13,luizhiguti,2023-07-15,14:50,true,0,false,false,Biênio,false,,2023-03-13,13:10,4323203,Física III,58,07/12/2022 16:25,80,qui
6390df7c0d97fb7dc164021e,Biênio,2023109,Teórica,C2-01,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323203,Física III,67,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640220,Biênio,2023109,Teórica,C2-08,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323203,Física III,67,07/12/2022 16:25,80,qua
6390df7c0d97fb7dc1640222,Biênio,2023110,Teórica,A1-01,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323203,Física III,47,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640224,Biênio,2023110,Teórica,A1-03,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323203,Física III,47,07/12/2022 16:25,80,qua
6390df7c0d97fb7dc1640226,Biênio,2023111,Teórica,C2-13,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323203,Física III,58,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc1640228,Biênio,2023111,Teórica,C2-01,luizhiguti,2023-07-15,09:10,true,0,false,false,Biênio,false,,2023-03-13,07:30,4323203,Física III,58,07/12/2022 16:25,80,qua
6390df7c0d97fb7dc164022a,Biênio,2023112,Teórica,C2-04,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323203,Física III,61,07/12/2022 16:25,80,seg
6390df7c0d97fb7dc164022c,Biênio,2023112,Teórica,A1-05,luizhiguti,2023-07-15,11:00,true,0,false,false,Biênio,false,,2023-03-13,09:20,4323203,Física III,61,07/12/2022 16:25,80,qua